"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RFingers]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RFingers","Fingers","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RForearm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","Abs","Atrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RForearm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","Hyper","Hypertrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RForearm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","Hypo","Hypotrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RForearm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RForearm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RGlenohumeral]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral","","","Abs","Atrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RGlenohumeral]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral","","","Hyper","Hypertrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RGlenohumeral]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral","","","Hypo","Hypotrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RGlenohumeral]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RGlenohumeral]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RHand]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","Abs","Atrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RHand]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","Hyper","Hypertrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RHand]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","Hypo","Hypotrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RHand]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RHand]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RScapular]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","Abs","Atrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RScapular]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","Hyper","Hypertrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RScapular]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","Hypo","Hypotrophy"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RScapular]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RScapular]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","Norm","Not altered"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RClavicle]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RClavicle","Lateral third of clavicule","","","Abs","Apalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RClavicle]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RClavicle","Lateral third of clavicule","","","Hypo","Hypopalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RClavicle]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RClavicle","Lateral third of clavicule","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RClavicle]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RClavicle","Lateral third of clavicule","","","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RElbow]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RElbow","Lateral epicondyle of the humerus","","","Abs","Apalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RElbow]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RElbow","Lateral epicondyle of the humerus","","","Hypo","Hypopalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RElbow]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RElbow","Lateral epicondyle of the humerus","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RElbow]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RElbow","Lateral epicondyle of the humerus","","","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RUlna]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RUlna","Head of the ulna","","","Abs","Apalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RUlna]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RUlna","Head of the ulna","","","Hypo","Hypopalesthesia"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RUlna]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RUlna","Head of the ulna","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","20","F","Array (Flexible Labels)","lstPexPalleR[RUlna]","lstPexPalleR","If PALLESTHESIA was assessed on the RIGHT, indicate,","RUlna","Head of the ulna","","","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[NINA]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","NINA","Segment not specified","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RArm]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RArm","Arm","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RFingers]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RFingers","Fingers","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RForearm]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RGlenohumeral]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral region","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RHand]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RScapular]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","28","L","List (Radio)","yonInjDisloc","yonInjDisloc","Was there INJURY ASSOCIATED GLENOUMERAL DISLOCATION?","","","","","N","No "
"Q44071","Unified Admission Assessment","History of present illnes","28","L","List (Radio)","yonInjDisloc","yonInjDisloc","Was there INJURY ASSOCIATED GLENOUMERAL DISLOCATION?","","","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","28","L","List (Radio)","yonInjDisloc","yonInjDisloc","Was there INJURY ASSOCIATED GLENOUMERAL DISLOCATION?","","","","","Y","Yes"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][1]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][1]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][1]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][1]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][1]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][1]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][1]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][1]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][1]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][1]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][1]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][1]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][1]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][1]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][1]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][1]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][1]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][1]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][2]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][2]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[HornerSyndrome][2]","lstPexInspectio","VISUAL INSPECTION","HornerSyndrome","Horner's syndrome",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][2]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][2]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ScapulaAlata][2]","lstPexInspectio","VISUAL INSPECTION","ScapulaAlata","Scapula alata",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][2]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][2]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[ShoulderSubdisloc][2]","lstPexInspectio","VISUAL INSPECTION","ShoulderSubdisloc","Glenohumeral dislocation",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][2]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][2]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[SurgicalScar][2]","lstPexInspectio","VISUAL INSPECTION","SurgicalScar","Surgical scar",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][2]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][2]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[Swelling][2]","lstPexInspectio","VISUAL INSPECTION","Swelling","Swelling",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][2]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][2]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","0","1","Array Dual Scale","lstPexInspectio[TrophicChanges][2]","lstPexInspectio","VISUAL INSPECTION","TrophicChanges","Trophic changes",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][1]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",1,"RIGHT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][1]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][1]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",1,"RIGHT","Pt","Present"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][2]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",2,"LEFT","Abs","Absent"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][2]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","8","1","Array Dual Scale","lstPexTinel[TinelSign][2]","lstPexTinel","TINEL SIGN","TinelSign","Tinel sign",2,"LEFT","Pt","Present"
"Q44071","Unified Admission Assessment","History of present illnes","87","L","List (Radio)","lstInjPainsurg","lstInjPainsurg","Have you ever had any SURGERY FOR THE PAIN?","","","","","N","No"
"Q44071","Unified Admission Assessment","History of present illnes","87","L","List (Radio)","lstInjPainsurg","lstInjPainsurg","Have you ever had any SURGERY FOR THE PAIN?","","","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","87","L","List (Radio)","lstInjPainsurg","lstInjPainsurg","Have you ever had any SURGERY FOR THE PAIN?","","","","","Y","Yes"
"Q44071","Unified Admission Assessment","Past medical history","36","L","List (Radio)","yonPreBrainsurg","yonPreBrainsurg","PAST MEDICAL HISTORY OF BRAIN SURGERY?","","","","","N","No"
"Q44071","Unified Admission Assessment","Past medical history","36","L","List (Radio)","yonPreBrainsurg","yonPreBrainsurg","PAST MEDICAL HISTORY OF BRAIN SURGERY?","","","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","Past medical history","36","L","List (Radio)","yonPreBrainsurg","yonPreBrainsurg","PAST MEDICAL HISTORY OF BRAIN SURGERY?","","","","","Y","Yes"
"Q44071","Unified Admission Assessment","History of present illnes","50","L","List (Radio)","yonInjBrainsurg","yonInjBrainsurg","Did you undergo any BRAIN SURGERY?","","","","","N","No "
"Q44071","Unified Admission Assessment","History of present illnes","50","L","List (Radio)","yonInjBrainsurg","yonInjBrainsurg","Did you undergo any BRAIN SURGERY?","","","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","50","L","List (Radio)","yonInjBrainsurg","yonInjBrainsurg","Did you undergo any BRAIN SURGERY?","","","","","Y","Yes"
"Q44071","Unified Admission Assessment","History of present illnes","2","*","Equation","equInjTbpiAge","equInjTbpiAge","","","","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","4","*","Equation","equInjTbpiTime","equInjTbpiTime","","","","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","5","X","Boilerplate Question","txtInjTbpiTime","txtInjTbpiTime","","","","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LAnteriorDivision]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LAnteriorDivision","Anterior division","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","ST","Lesão Tronco Superior C5-C6"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LComplete]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LComplete","Complete C5-T1","","","Total","Lesão Completa C5-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","EST","Lesão Tronco Superior Estendido C5-C7"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","IT","Lesão Tronco Inferior C8-T1"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","NC","Inconclusivo"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","NI","Sem qualquer lesão"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","Other","Outra lesão que não de plexo braquial"
"Q44071","Unified Admission Assessment","Physical Exam","50","M","Multiple choice","mulPexLDiagnosis[LExtendedUpperTrunk]","mulPexLDiagnosis","If LEFT BRACHIAL PLEXUS INJURY,","LExtendedUpperTrunk","Extended superior trunk C5-C7","","","ST","Lesão Tronco Superior C5-C6"
