"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q61802","Unified surgical evaluation ","Surgical Data","100","L","List (Radio)","lstMPAxTxGraftn","lstMPAxTxGraftn","How many grafts were used in Medial pectoral - Axilary transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","91","M","Multiple choice","mulC7contTxGrafts[NINA]","mulC7contTxGrafts","Graft origin(s) in Contralateral C7 transfer:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","91","M","Multiple choice","mulC7contTxGrafts[Sural]","mulC7contTxGrafts","Graft origin(s) in Contralateral C7 transfer:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","109","L","List (Radio)","lstDoubleTxGraftn","lstDoubleTxGraftn","How many grafts were used in Double transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","112","T","Long Free Text","txtAcSsPATxGrafte","txtAcSsPATxGrafte","Graft's extent(s) used in Accessory-SE by posterior access transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","114","T","Long Free Text","txtIMcTxGrafte","txtIMcTxGrafte","Graft's extent(s) used in Intercostal - Musculocutaneous transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","105","L","List (Radio)","lstMeMcTxGraftn","lstMeMcTxGraftn","How many grafts were used in Median - Musculocutaneous transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","107","L","List (Radio)","lstC7ipsiTxGraftn","lstC7ipsiTxGraftn","How many grafts were used in Ipsilateral C7 transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","106","L","List (Radio)","lstMeBrTxGraftn","lstMeBrTxGraftn","How many grafts were used in Median - Brachial branch transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","108","L","List (Radio)","lstC7contTxGraftn","lstC7contTxGraftn","How many grafts were used in Contralateral C7 transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","111","T","Long Free Text","txtAcSsAATxGrafte","txtAcSsAATxGrafte","Graft's extent(s) used in Accessory-SE by anterior access transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","115","T","Long Free Text","txtAcMcTxGrafte","txtAcMcTxGrafte","Graft's extent(s) used in Accessory - Musculocutaneous transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","113","T","Long Free Text","txtOberlinTxGrafte","txtOberlinTxGrafte","Graft's extent(s) used in Oberlin transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","104","L","List (Radio)","lstPhAcTxGraftn","lstPhAcTxGraftn","How many grafts were used in Phrenic - Accessory transfer?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","146","M","Multiple choice","mulGraftsC8[NINA]","mulGraftsC8","C8 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","146","M","Multiple choice","mulGraftsC8[Sural]","mulGraftsC8","C8 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","121","T","Long Free Text","txtPhAcTxGrafte","txtPhAcTxGrafte","Graft's extent(s) used in Phrenic - Accessory transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","123","T","Long Free Text","txtMeBrTxGrafte","txtMeBrTxGrafte","Graft's extent(s) used in Median - Brachial branch transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","125","T","Long Free Text","txtC7contTxGrafte","txtC7contTxGrafte","Graft's extent(s) used in Contralateral C7 transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","130","M","Multiple choice","mulGraftsC4[NINA]","mulGraftsC4","C4 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","130","M","Multiple choice","mulGraftsC4[Sural]","mulGraftsC4","C4 graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","124","T","Long Free Text","txtC7ipsiTxGrafte","txtC7ipsiTxGrafte","Graft's extent(s) used in Ipsilateral C7 transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","138","M","Multiple choice","mulGraftsC6[NINA]","mulGraftsC6","C6 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","138","M","Multiple choice","mulGraftsC6[Sural]","mulGraftsC6","C6 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","150","M","Multiple choice","mulGraftsT1[NINA]","mulGraftsT1","T1 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","150","M","Multiple choice","mulGraftsT1[Sural]","mulGraftsT1","T1 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","120","T","Long Free Text","txtIAxTxGrafte","txtIAxTxGrafte","Graft's extent(s) used in Intercostal - Axilary (trunk/ anterior division) transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","126","T","Long Free Text","txtDoubleTxGrafte","txtDoubleTxGrafte","Graft's extent(s) used in Double transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","134","M","Multiple choice","mulGraftsC5[NINA]","mulGraftsC5","C5 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","134","M","Multiple choice","mulGraftsC5[Sural]","mulGraftsC5","C5 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","122","T","Long Free Text","txtMeMcTxGrafte","txtMeMcTxGrafte","Graft's extent(s) used in Median - Musculocutaneous transfer:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","154","M","Multiple choice","mulGraftsT2[NINA]","mulGraftsT2","T2 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","154","M","Multiple choice","mulGraftsT2[Sural]","mulGraftsT2","T2 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","142","M","Multiple choice","mulGraftsC7[NINA]","mulGraftsC7","C7 graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","142","M","Multiple choice","mulGraftsC7[Sural]","mulGraftsC7","C7 graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","152","T","Long Free Text","txtGrafteT1","txtGrafteT1","T1 graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","137","M","Multiple choice","mulGraftrC5[Glue]","mulGraftrC5","Types of repairs used in the C5 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","137","M","Multiple choice","mulGraftrC5[NINA]","mulGraftrC5","Types of repairs used in the C5 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","137","M","Multiple choice","mulGraftrC5[Suture]","mulGraftrC5","Types of repairs used in the C5 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","145","M","Multiple choice","mulGraftrC7[Glue]","mulGraftrC7","Types of repairs used in the C7 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","145","M","Multiple choice","mulGraftrC7[NINA]","mulGraftrC7","Types of repairs used in the C7 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","145","M","Multiple choice","mulGraftrC7[Suture]","mulGraftrC7","Types of repairs used in the C7 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","157","M","Multiple choice","mulGraftrT2[Glue]","mulGraftrT2","Types of repairs used in the T2 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","157","M","Multiple choice","mulGraftrT2[NINA]","mulGraftrT2","Types of repairs used in the T2 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","157","M","Multiple choice","mulGraftrT2[Suture]","mulGraftrT2","Types of repairs used in the T2 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","155","L","List (Radio)","lstGraftnT2","lstGraftnT2","How many grafts were used in T2?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","136","T","Long Free Text","txtGrafteC5","txtGrafteC5","C5 graft's extent:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","144","T","Long Free Text","txtGrafteC7","txtGrafteC7","C7 graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","143","L","List (Radio)","lstGraftnC7","lstGraftnC7","How many grafts were used in C7?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","128","M","Multiple choice","mulGraftLevel[NINA]","mulGraftLevel","Grafiting in which level(s)?","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","128","M","Multiple choice","mulGraftLevel[Nerve]","mulGraftLevel","Grafiting in which level(s)?","Nerve","Nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","128","M","Multiple choice","mulGraftLevel[Root]","mulGraftLevel","Grafiting in which level(s)?","Root","Root","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","128","M","Multiple choice","mulGraftLevel[Trunk]","mulGraftLevel","Grafiting in which level(s)?","Trunk","Trunk","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","156","T","Long Free Text","txtGrafteT2","txtGrafteT2","T2 graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","141","M","Multiple choice","mulGraftrC6[Glue]","mulGraftrC6","Types of repairs used in the C6 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","141","M","Multiple choice","mulGraftrC6[NINA]","mulGraftrC6","Types of repairs used in the C6 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","141","M","Multiple choice","mulGraftrC6[Suture]","mulGraftrC6","Types of repairs used in the C6 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","140","T","Long Free Text","txtGrafteC6","txtGrafteC6","C6 graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","153","M","Multiple choice","mulGraftrT1[Glue]","mulGraftrT1","Types of repairs used in the T1 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","153","M","Multiple choice","mulGraftrT1[NINA]","mulGraftrT1","Types of repairs used in the T1 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","153","M","Multiple choice","mulGraftrT1[Suture]","mulGraftrT1","Types of repairs used in the T1 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","132","T","Long Free Text","txtGrafteC4","txtGrafteC4","C4 graft's extent:","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","148","T","Long Free Text","txtGrafteC8","txtGrafteC8","C8 graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","133","M","Multiple choice","mulGraftrC4[Glue]","mulGraftrC4","Types of repairs used in the C4 graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","133","M","Multiple choice","mulGraftrC4[NINA]","mulGraftrC4","Types of repairs used in the C4 graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","133","M","Multiple choice","mulGraftrC4[Suture]","mulGraftrC4","Types of repairs used in the C4 graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","159","M","Multiple choice","mulGraftsUTrunk[NINA]","mulGraftsUTrunk","Upper trunk graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","159","M","Multiple choice","mulGraftsUTrunk[Sural]","mulGraftsUTrunk","Upper trunk graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","147","L","List (Radio)","lstGraftnC8","lstGraftnC8","How many grafts were used in C8?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","151","L","List (Radio)","lstGraftnT1","lstGraftnT1","How many grafts were used in T1?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","165","T","Long Free Text","txtGrafteMTrunk","txtGrafteMTrunk","Middle trunk graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","166","M","Multiple choice","mulGraftrMTrunk[Glue]","mulGraftrMTrunk","Types of repairs used in the middle trunk graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","166","M","Multiple choice","mulGraftrMTrunk[NINA]","mulGraftrMTrunk","Types of repairs used in the middle trunk graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","166","M","Multiple choice","mulGraftrMTrunk[Suture]","mulGraftrMTrunk","Types of repairs used in the middle trunk graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","168","L","List (Radio)","lstGraftnITrunk","lstGraftnITrunk","How many grafts were used in lower trunk?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","181","L","List (Radio)","lstSsrGraftn","lstSsrGraftn","How many grafts were used in Suprascapular nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","170","M","Multiple choice","mulGraftrITrunk[Glue]","mulGraftrITrunk","Types of repairs used in the lower trunk graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","170","M","Multiple choice","mulGraftrITrunk[NINA]","mulGraftrITrunk","Types of repairs used in the lower trunk graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","170","M","Multiple choice","mulGraftrITrunk[Suture]","mulGraftrITrunk","Types of repairs used in the lower trunk graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","178","T","Long Free Text","txtScGrafte","txtScGrafte","Subclavian nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","6","6"
